name,URL
الدوري المصري الممتاز 1955–56,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1955%E2%80%9356
الدوري المصري الممتاز 1956–57,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1956%E2%80%9357
الدوري المصري الممتاز 1957–58,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1957%E2%80%9358
الدوري المصري الممتاز 1958–59,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1958%E2%80%9359
الدوري المصري الممتاز 1960–61,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1960%E2%80%9361
الدوري المصري الممتاز 1961–62,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1961%E2%80%9362
الدوري المصري الممتاز 1974–75,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1974%E2%80%9375
الدوري المصري الممتاز 1975–76,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1975%E2%80%9376
الدوري المصري الممتاز 1976–77,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1976%E2%80%9377
الدوري المصري الممتاز 1978–79,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1978%E2%80%9379
الدوري المصري الممتاز 1979–80,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1979%E2%80%9380
الدوري المصري الممتاز 1980–81,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1980%E2%80%9381
الدوري المصري الممتاز 1984–85,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1984%E2%80%9385
الدوري المصري الممتاز 1985–86,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1985%E2%80%9386
الدوري المصري الممتاز 1986–87,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1986%E2%80%9387
الدوري المصري الممتاز 1988–89,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1988%E2%80%9389
الدوري المصري الممتاز 1993–94,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1993%E2%80%9394
الدوري المصري الممتاز 1994–95,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1994%E2%80%9395
الدوري المصري الممتاز 1995–96,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1995%E2%80%9396
الدوري المصري الممتاز 1996–97,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1996%E2%80%9397
الدوري المصري الممتاز 1997–98,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1997%E2%80%9398
الدوري المصري الممتاز 1998–99,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1998%E2%80%9399
الدوري المصري الممتاز 1999–2000,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1999%E2%80%932000
الدوري المصري الممتاز 2004–05,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2004%E2%80%9305
الدوري المصري الممتاز 2005–06,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2005%E2%80%9306
الدوري المصري الممتاز 2006–07,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2006%E2%80%9307
الدوري المصري الممتاز 2007–08,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2007%E2%80%9308
الدوري المصري الممتاز 2008–09,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2008%E2%80%9309
الدوري المصري الممتاز 2009–10,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2009%E2%80%9310
الدوري المصري الممتاز 2010–11,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2010%E2%80%9311
الدوري المصري الممتاز 2013–14,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2013%E2%80%9314
الدوري المصري الممتاز 2015–16,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2015%E2%80%9316
الدوري المصري الممتاز 2016–17,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2016%E2%80%9317
الدوري المصري الممتاز 2017–18,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2017%E2%80%9318
كأس مصر 1923–24,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1923%E2%80%9324
كأس مصر 1924–25,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1924%E2%80%9325
كأس مصر 1926–27,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1926%E2%80%9327
كأس مصر 1927–28,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1927%E2%80%9328
كأس مصر 1929–30,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1929%E2%80%9330
كأس مصر 1930–31,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1930%E2%80%9331
كأس مصر 1936–37,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1936%E2%80%9337
كأس مصر 1942–43,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1942%E2%80%9343
كأس مصر 1957–58,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1957%E2%80%9358
كأس مصر 1982–83,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_1982%E2%80%9383
كأس مصر 2016–17,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D9%85%D8%B5%D8%B1_2016%E2%80%9317
كأس السوبر المصري 2003,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2003
كأس السوبر المصري 2005,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2005
كأس السوبر المصري 2006,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2006
كأس السوبر المصري 2007,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2007
كأس السوبر المصري 2008,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2008
كأس السوبر المصري 2010,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2010
كأس السوبر المصري 2012,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2012
كأس السوبر المصري 2014,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2014
كأس السوبر المصري 2017,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2017
كأس السوبر المصري 2023–24,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2023%E2%80%9324
دوري منطقة القاهرة 1924–25,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1924%E2%80%9325
دوري منطقة القاهرة 1926–27,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1926%E2%80%9327
دوري منطقة القاهرة 1927–28,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1927%E2%80%9328
دوري منطقة القاهرة 1930–31,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1930%E2%80%9331
دوري منطقة القاهرة 1934–35,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1934%E2%80%9335
دوري منطقة القاهرة 1935–36,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1935%E2%80%9336
دوري منطقة القاهرة 1936–37,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1936%E2%80%9337
دوري منطقة القاهرة 1937–38,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9_1937%E2%80%9338
كأس إفريقيا للأندية البطلة 1982,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1982
كأس إفريقيا للأندية البطلة 1987,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A8%D8%B7%D9%84%D8%A9_1987
دوري أبطال إفريقيا 2001,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2001
دوري أبطال إفريقيا 2006,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2006
دوري أبطال إفريقيا 2008,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2008
دوري أبطال إفريقيا 2013,https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2013
كأس الكؤوس الإفريقية 1984,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_1984
كأس الكؤوس الإفريقية 1985,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_1985
كأس الكؤوس الإفريقية 1986,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_1986
كأس الكؤوس الإفريقية 1993,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_1993
كأس الكونفيدرالية الإفريقية 2014,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%81%D9%8A%D8%AF%D8%B1%D8%A7%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A9_2014
كأس السوبر الإفريقي 2002,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2002
كأس السوبر الإفريقي 2006,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2006
كأس السوبر الإفريقي 2007,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2007
كأس السوبر الإفريقي 2009,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2009
كأس السوبر الإفريقي 2013,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2013
كأس السوبر الإفريقي 2014,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_2014
الكأس الأفروآسيوية للأندية 1988,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%A3%D9%81%D8%B1%D9%88%D8%A2%D8%B3%D9%8A%D9%88%D9%8A%D8%A9_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_1988
البطولة العربية للأندية الفائزة بالكؤوس 1995,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%B2%D8%A9_%D8%A8%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_1995
كأس السوبر العربي 1997,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A_1997
كأس السوبر العربي 1998,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A_1998
بطولة الأندية العربية لأبطال الدوري 1996,https://ar.wikipedia.org/wiki/%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%84%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_1996
نادي الجونة,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%AC%D9%88%D9%86%D8%A9
14 أغسطس,https://ar.wikipedia.org/wiki/14_%D8%A3%D8%BA%D8%B3%D8%B7%D8%B3
2015,https://ar.wikipedia.org/wiki/2015
23 أغسطس,https://ar.wikipedia.org/wiki/23_%D8%A3%D8%BA%D8%B3%D8%B7%D8%B3
الصومال,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B5%D9%88%D9%85%D8%A7%D9%84
1989,https://ar.wikipedia.org/wiki/1989
إسبانيا,https://ar.wikipedia.org/wiki/%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7
8 يوليو,https://ar.wikipedia.org/wiki/8_%D9%8A%D9%88%D9%84%D9%8A%D9%88
6 أبريل,https://ar.wikipedia.org/wiki/6_%D8%A3%D8%A8%D8%B1%D9%8A%D9%84
الجمهورية العربية المتحدة,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9
أبريل,https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D8%B1%D9%8A%D9%84
شهر,https://ar.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1
ثلاثية (كرة القدم),https://ar.wikipedia.org/wiki/%D8%AB%D9%84%D8%A7%D8%AB%D9%8A%D8%A9_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
البطولة العربية للأندية الفائزة بالكؤوس 1994,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9_%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D8%B2%D8%A9_%D8%A8%D8%A7%D9%84%D9%83%D8%A4%D9%88%D8%B3_1994
محمد صلاح,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B5%D9%84%D8%A7%D8%AD
قائمة هدافي الدوري المصري الممتاز,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%87%D8%AF%D8%A7%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2
الدوري المصري الممتاز 1977–78,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1977%E2%80%9378
الدوري المصري الممتاز 1990–91,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1990%E2%80%9391
الدوري المصري الممتاز 2002–03,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_2002%E2%80%9303
أحمد بلال,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D9%84%D8%A7%D9%84
أنغولا,https://ar.wikipedia.org/wiki/%D8%A3%D9%86%D8%BA%D9%88%D9%84%D8%A7
المغرب,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8
